seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Arauca,2022-04-18,4,-0.0019054413
42,1,2022,Atlantico,2022-04-18,4,0.51805985
42,1,2022,Bogota d.c.,2022-04-18,4,-0.17489833
42,1,2022,Bolivar,2022-04-18,4,1.2027662
42,1,2022,Boyaca,2022-04-18,4,-0.11701059
42,1,2022,Caldas,2022-04-18,4,0.008740604
42,1,2022,Caqueta,2022-04-18,4,1.122018
42,1,2022,Casanare,2022-04-18,4,1.0023406
42,1,2022,Cauca,2022-04-18,4,0.59776723
42,1,2022,Cesar,2022-04-18,4,0.32670057
42,1,2022,Choco,2022-04-18,4,0.7117344
42,1,2022,Cordoba,2022-04-18,4,0.88562894
42,1,2022,Cundinamarca,2022-04-18,4,-0.6710184
42,1,2022,Guainia,2022-04-18,4,0.12451178
42,1,2022,Guajira,2022-04-18,4,0.92164356
42,1,2022,Guaviare,2022-04-18,4,-0.3712176
42,1,2022,Huila,2022-04-18,4,-0.7879926
42,1,2022,Magdalena,2022-04-18,4,-0.18141782
42,1,2022,Meta,2022-04-18,4,-0.758559
42,1,2022,Narino,2022-04-18,4,0.22575364
42,1,2022,Norte De Santander,2022-04-18,4,-0.4772781
42,1,2022,Putumayo,2022-04-18,4,-0.39116526
42,1,2022,Quindio,2022-04-18,4,-0.5637217
42,1,2022,Risaralda,2022-04-18,4,-0.020629078
42,1,2022,Santander,2022-04-18,4,-0.555457
42,1,2022,Sucre,2022-04-18,4,1.3702927
42,1,2022,Tolima,2022-04-18,4,-0.72628427
42,1,2022,Valle Del Cauca,2022-04-18,4,0.029773355
42,1,2022,Vaupes,2022-04-18,4,-0.7695686
42,1,2022,Vichada,2022-04-18,4,-1.4214276
42,1,2022,Amazonas,2022-04-25,1,0.5600811
42,1,2022,Antioquia,2022-04-25,1,-0.05429855
42,1,2022,Arauca,2022-04-25,1,-0.4796728
42,1,2022,Atlantico,2022-04-25,1,0.31917357
42,1,2022,Bogota d.c.,2022-04-25,1,-0.17381388
42,1,2022,Bolivar,2022-04-25,1,0.7298833
42,1,2022,Boyaca,2022-04-25,1,-0.15644056
42,1,2022,Caldas,2022-04-25,1,0.22815305
42,1,2022,Caqueta,2022-04-25,1,1.4124424
42,1,2022,Casanare,2022-04-25,1,0.94260275
42,1,2022,Cauca,2022-04-25,1,0.54291105
42,1,2022,Cesar,2022-04-25,1,0.34153616
42,1,2022,Choco,2022-04-25,1,1.1606735
42,1,2022,Cordoba,2022-04-25,1,0.5772637
42,1,2022,Cundinamarca,2022-04-25,1,-0.5592427
42,1,2022,Guainia,2022-04-25,1,0.46315074
42,1,2022,Guajira,2022-04-25,1,0.36223495
42,1,2022,Guaviare,2022-04-25,1,-0.063154936
42,1,2022,Huila,2022-04-25,1,-0.8798659
42,1,2022,Magdalena,2022-04-25,1,-0.22239137
42,1,2022,Meta,2022-04-25,1,-0.87966645
42,1,2022,Narino,2022-04-25,1,0.03644806
42,1,2022,Norte De Santander,2022-04-25,1,-0.6263504
42,1,2022,Putumayo,2022-04-25,1,-0.28196263
42,1,2022,Quindio,2022-04-25,1,-0.6470308
42,1,2022,Risaralda,2022-04-25,1,-0.1116066
42,1,2022,Santander,2022-04-25,1,-0.8497757
42,1,2022,Sucre,2022-04-25,1,0.8008467
42,1,2022,Tolima,2022-04-25,1,-0.5444387
42,1,2022,Valle Del Cauca,2022-04-25,1,0.022040904
42,1,2022,Vaupes,2022-04-25,1,-0.5759845
42,1,2022,Vichada,2022-04-25,1,-0.5940278
42,1,2022,Amazonas,2022-04-25,2,0.5881233
42,1,2022,Antioquia,2022-04-25,2,0.06360927
42,1,2022,Arauca,2022-04-25,2,-0.46757042
42,1,2022,Atlantico,2022-04-25,2,0.30986482
42,1,2022,Bogota d.c.,2022-04-25,2,-0.20549053
42,1,2022,Bolivar,2022-04-25,2,1.0062273
42,1,2022,Boyaca,2022-04-25,2,-0.0633626
42,1,2022,Caldas,2022-04-25,2,-0.08554393
42,1,2022,Caqueta,2022-04-25,2,1.1503024
42,1,2022,Casanare,2022-04-25,2,1.1931405
42,1,2022,Cauca,2022-04-25,2,0.35075653
42,1,2022,Cesar,2022-04-25,2,0.58168256
42,1,2022,Choco,2022-04-25,2,0.8909515
42,1,2022,Cordoba,2022-04-25,2,0.68792284
42,1,2022,Cundinamarca,2022-04-25,2,-0.57282513
42,1,2022,Guainia,2022-04-25,2,-1.005172
42,1,2022,Guajira,2022-04-25,2,0.5443443
42,1,2022,Guaviare,2022-04-25,2,-0.17040503
42,1,2022,Huila,2022-04-25,2,-0.6286168
42,1,2022,Magdalena,2022-04-25,2,0.2869643
42,1,2022,Meta,2022-04-25,2,-0.48523605
42,1,2022,Narino,2022-04-25,2,0.034744203
42,1,2022,Norte De Santander,2022-04-25,2,-0.7328503
42,1,2022,Putumayo,2022-04-25,2,-0.39847875
42,1,2022,Quindio,2022-04-25,2,-0.411798
42,1,2022,Risaralda,2022-04-25,2,-0.10752812
42,1,2022,Santander,2022-04-25,2,-0.652891
42,1,2022,Sucre,2022-04-25,2,1.0656557
42,1,2022,Tolima,2022-04-25,2,-0.556296
42,1,2022,Valle Del Cauca,2022-04-25,2,0.035746396
42,1,2022,Vaupes,2022-04-25,2,-0.5755236
42,1,2022,Vichada,2022-04-25,2,-0.2689628
42,1,2022,Amazonas,2022-04-25,3,0.19067478
42,1,2022,Antioquia,2022-04-25,3,0.12186134
42,1,2022,Arauca,2022-04-25,3,0.02634716
42,1,2022,Atlantico,2022-04-25,3,0.41825277
42,1,2022,Bogota d.c.,2022-04-25,3,-0.216887
42,1,2022,Bolivar,2022-04-25,3,1.1815032
42,1,2022,Boyaca,2022-04-25,3,-0.02206844
42,1,2022,Caldas,2022-04-25,3,-0.0003578961
42,1,2022,Caqueta,2022-04-25,3,1.1955415
42,1,2022,Casanare,2022-04-25,3,1.0665278
42,1,2022,Cauca,2022-04-25,3,0.56818724
42,1,2022,Cesar,2022-04-25,3,0.315583
42,1,2022,Choco,2022-04-25,3,0.7315115
42,1,2022,Cordoba,2022-04-25,3,0.839391
42,1,2022,Cundinamarca,2022-04-25,3,-0.5572613
42,1,2022,Guainia,2022-04-25,3,0.1482259
42,1,2022,Guajira,2022-04-25,3,0.7620246
42,1,2022,Guaviare,2022-04-25,3,-0.15677941
42,1,2022,Huila,2022-04-25,3,-0.7790091
42,1,2022,Magdalena,2022-04-25,3,-0.14409262
42,1,2022,Meta,2022-04-25,3,-0.66365886
42,1,2022,Narino,2022-04-25,3,0.2664859
42,1,2022,Norte De Santander,2022-04-25,3,-0.51186657
42,1,2022,Putumayo,2022-04-25,3,-0.3041296
42,1,2022,Quindio,2022-04-25,3,-0.7890131
42,1,2022,Risaralda,2022-04-25,3,-0.1810857
42,1,2022,Santander,2022-04-25,3,-0.64499855
42,1,2022,Sucre,2022-04-25,3,1.4408445
42,1,2022,Tolima,2022-04-25,3,-0.60085475
42,1,2022,Valle Del Cauca,2022-04-25,3,-0.017093658
42,1,2022,Vaupes,2022-04-25,3,-0.60694486
42,1,2022,Vichada,2022-04-25,3,-1.2809914
42,1,2022,Amazonas,2022-04-25,4,0.48155808
42,1,2022,Antioquia,2022-04-25,4,0.10291815
42,1,2022,Arauca,2022-04-25,4,0.22368467
42,1,2022,Atlantico,2022-04-25,4,0.6277425
42,1,2022,Bogota d.c.,2022-04-25,4,-0.17096901
42,1,2022,Bolivar,2022-04-25,4,1.5060729
42,1,2022,Boyaca,2022-04-25,4,-0.1367816
42,1,2022,Caldas,2022-04-25,4,-0.2304287
42,1,2022,Caqueta,2022-04-25,4,1.3976306
42,1,2022,Casanare,2022-04-25,4,0.5243552
42,1,2022,Cauca,2022-04-25,4,0.14180514
42,1,2022,Cesar,2022-04-25,4,0.252311
42,1,2022,Choco,2022-04-25,4,1.2123615
42,1,2022,Cordoba,2022-04-25,4,0.9946962
42,1,2022,Cundinamarca,2022-04-25,4,-0.59594923
42,1,2022,Guainia,2022-04-25,4,0.19687557
42,1,2022,Guajira,2022-04-25,4,0.5737241
42,1,2022,Guaviare,2022-04-25,4,0.58895016
42,1,2022,Huila,2022-04-25,4,-0.91673905
42,1,2022,Magdalena,2022-04-25,4,-0.036267877
42,1,2022,Meta,2022-04-25,4,-0.5372181
42,1,2022,Narino,2022-04-25,4,0.37303662
42,1,2022,Norte De Santander,2022-04-25,4,-0.58837485
42,1,2022,Putumayo,2022-04-25,4,-0.5900752
42,1,2022,Quindio,2022-04-25,4,-0.42917228
42,1,2022,Risaralda,2022-04-25,4,-0.026595116
42,1,2022,Santander,2022-04-25,4,-0.653156
42,1,2022,Sucre,2022-04-25,4,1.2628751
42,1,2022,Tolima,2022-04-25,4,-0.74029
42,1,2022,Valle Del Cauca,2022-04-25,4,0.006421447
42,1,2022,Vaupes,2022-04-25,4,-0.6541183
42,1,2022,Vichada,2022-04-25,4,-0.08423877
42,1,2022,Amazonas,2022-05-02,1,0.8351091
42,1,2022,Antioquia,2022-05-02,1,-0.023092598
42,1,2022,Arauca,2022-05-02,1,-0.24000573
42,1,2022,Atlantico,2022-05-02,1,0.3786555
42,1,2022,Bogota d.c.,2022-05-02,1,-0.19007757
42,1,2022,Bolivar,2022-05-02,1,0.95168805
42,1,2022,Boyaca,2022-05-02,1,0.07553953
42,1,2022,Caldas,2022-05-02,1,-0.038874745
42,1,2022,Caqueta,2022-05-02,1,1.2856802
42,1,2022,Casanare,2022-05-02,1,1.5606811
42,1,2022,Cauca,2022-05-02,1,0.44909197
42,1,2022,Cesar,2022-05-02,1,0.64409053
42,1,2022,Choco,2022-05-02,1,0.98800355
42,1,2022,Cordoba,2022-05-02,1,0.64704466
42,1,2022,Cundinamarca,2022-05-02,1,-0.41063666
42,1,2022,Guainia,2022-05-02,1,-0.94173807
42,1,2022,Guajira,2022-05-02,1,0.6010267
42,1,2022,Guaviare,2022-05-02,1,-0.15570295
42,1,2022,Huila,2022-05-02,1,-0.41343915
42,1,2022,Magdalena,2022-05-02,1,0.28065383
42,1,2022,Meta,2022-05-02,1,-0.22460544
42,1,2022,Narino,2022-05-02,1,0.14237124
42,1,2022,Norte De Santander,2022-05-02,1,-0.62191844
42,1,2022,Putumayo,2022-05-02,1,-0.085415244
42,1,2022,Quindio,2022-05-02,1,-0.44292212
42,1,2022,Risaralda,2022-05-02,1,-0.037274018
42,1,2022,Santander,2022-05-02,1,-0.51578194
42,1,2022,Sucre,2022-05-02,1,1.1217123
42,1,2022,Tolima,2022-05-02,1,-0.44189882
42,1,2022,Valle Del Cauca,2022-05-02,1,0.14642072
42,1,2022,Vaupes,2022-05-02,1,-0.5094677
42,1,2022,Vichada,2022-05-02,1,-0.12966055
42,1,2022,Amazonas,2022-05-02,2,0.35802233
42,1,2022,Antioquia,2022-05-02,2,0.14316878
42,1,2022,Arauca,2022-05-02,2,0.15691316
42,1,2022,Atlantico,2022-05-02,2,0.32552207
42,1,2022,Bogota d.c.,2022-05-02,2,-0.21563345
42,1,2022,Bolivar,2022-05-02,2,1.2880328
42,1,2022,Boyaca,2022-05-02,2,-0.0014248788
42,1,2022,Caldas,2022-05-02,2,0.053600043
42,1,2022,Caqueta,2022-05-02,2,1.2886842
42,1,2022,Casanare,2022-05-02,2,1.4519328
42,1,2022,Cauca,2022-05-02,2,0.6839776
42,1,2022,Cesar,2022-05-02,2,0.4520024
42,1,2022,Choco,2022-05-02,2,0.7797872
42,1,2022,Cordoba,2022-05-02,2,0.724453
42,1,2022,Cundinamarca,2022-05-02,2,-0.48383158
42,1,2022,Guainia,2022-05-02,2,0.14717478
42,1,2022,Guajira,2022-05-02,2,0.77380496
42,1,2022,Guaviare,2022-05-02,2,-0.045201898
42,1,2022,Huila,2022-05-02,2,-0.5389745
42,1,2022,Magdalena,2022-05-02,2,-0.014842153
42,1,2022,Meta,2022-05-02,2,-0.41313314
42,1,2022,Narino,2022-05-02,2,0.30996424
42,1,2022,Norte De Santander,2022-05-02,2,-0.4133029
42,1,2022,Putumayo,2022-05-02,2,0.11845076
42,1,2022,Quindio,2022-05-02,2,-0.5202444
42,1,2022,Risaralda,2022-05-02,2,-0.098308295
42,1,2022,Santander,2022-05-02,2,-0.43689537
42,1,2022,Sucre,2022-05-02,2,1.3915188
42,1,2022,Tolima,2022-05-02,2,-0.37434125
42,1,2022,Valle Del Cauca,2022-05-02,2,0.24298877
42,1,2022,Vaupes,2022-05-02,2,-0.4433496
42,1,2022,Vichada,2022-05-02,2,-1.0459489
42,1,2022,Amazonas,2022-05-02,3,0.69331944
42,1,2022,Antioquia,2022-05-02,3,0.16732806
42,1,2022,Arauca,2022-05-02,3,0.40364993
42,1,2022,Atlantico,2022-05-02,3,0.6830925
42,1,2022,Bogota d.c.,2022-05-02,3,-0.19764605
42,1,2022,Bolivar,2022-05-02,3,1.531656
42,1,2022,Boyaca,2022-05-02,3,-0.051729947
42,1,2022,Caldas,2022-05-02,3,-0.20371628
42,1,2022,Caqueta,2022-05-02,3,1.5862268
42,1,2022,Casanare,2022-05-02,3,0.81225145
42,1,2022,Cauca,2022-05-02,3,0.20437336
42,1,2022,Cesar,2022-05-02,3,0.28388453
42,1,2022,Choco,2022-05-02,3,1.2731502
42,1,2022,Cordoba,2022-05-02,3,0.95104337
42,1,2022,Cundinamarca,2022-05-02,3,-0.3993541
42,1,2022,Guainia,2022-05-02,3,0.26314855
42,1,2022,Guajira,2022-05-02,3,0.51839775
42,1,2022,Guaviare,2022-05-02,3,0.8651899
42,1,2022,Huila,2022-05-02,3,-0.71051115
42,1,2022,Magdalena,2022-05-02,3,0.031236708
42,1,2022,Meta,2022-05-02,3,-0.23696756
42,1,2022,Narino,2022-05-02,3,0.4409989
42,1,2022,Norte De Santander,2022-05-02,3,-0.55256283
42,1,2022,Putumayo,2022-05-02,3,-0.2856483
42,1,2022,Quindio,2022-05-02,3,-0.59774256
42,1,2022,Risaralda,2022-05-02,3,-0.1642786
42,1,2022,Santander,2022-05-02,3,-0.56840533
42,1,2022,Sucre,2022-05-02,3,1.3920232
42,1,2022,Tolima,2022-05-02,3,-0.4800896
42,1,2022,Valle Del Cauca,2022-05-02,3,0.15392143
42,1,2022,Vaupes,2022-05-02,3,-0.5646264
42,1,2022,Vichada,2022-05-02,3,0.075187325
42,1,2022,Amazonas,2022-05-02,4,-1.4820715
42,1,2022,Antioquia,2022-05-02,4,0.37767455
42,1,2022,Arauca,2022-05-02,4,-0.02020204
42,1,2022,Atlantico,2022-05-02,4,0.68655527
42,1,2022,Bogota d.c.,2022-05-02,4,-0.13385797
42,1,2022,Bolivar,2022-05-02,4,1.2800541
42,1,2022,Boyaca,2022-05-02,4,-0.021592528
42,1,2022,Caldas,2022-05-02,4,0.10679889
42,1,2022,Caqueta,2022-05-02,4,1.1033831
42,1,2022,Casanare,2022-05-02,4,0.9245746
42,1,2022,Cauca,2022-05-02,4,0.36399022
42,1,2022,Cesar,2022-05-02,4,0.5738926
42,1,2022,Choco,2022-05-02,4,1.2879134
42,1,2022,Cordoba,2022-05-02,4,0.84558535
42,1,2022,Cundinamarca,2022-05-02,4,-0.36741868
42,1,2022,Guainia,2022-05-02,4,0.8032185
42,1,2022,Guajira,2022-05-02,4,0.8380806
42,1,2022,Guaviare,2022-05-02,4,0.68417716
42,1,2022,Huila,2022-05-02,4,-0.7929755
42,1,2022,Magdalena,2022-05-02,4,-0.008094132
42,1,2022,Meta,2022-05-02,4,-0.4322902
42,1,2022,Narino,2022-05-02,4,0.36201695
42,1,2022,Norte De Santander,2022-05-02,4,-0.43031406
42,1,2022,Putumayo,2022-05-02,4,0.32636356
42,1,2022,Quindio,2022-05-02,4,-0.5344833
42,1,2022,Risaralda,2022-05-02,4,0.071084104
42,1,2022,Santander,2022-05-02,4,-0.42653555
42,1,2022,Sucre,2022-05-02,4,1.4025807
42,1,2022,Tolima,2022-05-02,4,-0.6044176
42,1,2022,Valle Del Cauca,2022-05-02,4,0.27284878
42,1,2022,Vaupes,2022-05-02,4,-0.6359155
42,1,2022,Vichada,2022-05-02,4,-0.5378848
42,1,2022,Amazonas,2022-05-09,1,0.14480352
42,1,2022,Antioquia,2022-05-09,1,-0.0009197593
42,1,2022,Arauca,2022-05-09,1,0.10341585
42,1,2022,Atlantico,2022-05-09,1,0.33936453
42,1,2022,Bogota d.c.,2022-05-09,1,-0.26226988
42,1,2022,Bolivar,2022-05-09,1,1.1370022
42,1,2022,Boyaca,2022-05-09,1,-0.017395616
42,1,2022,Caldas,2022-05-09,1,0.034125
42,1,2022,Caqueta,2022-05-09,1,1.0254638
42,1,2022,Casanare,2022-05-09,1,1.3215681
42,1,2022,Cauca,2022-05-09,1,0.62925684
42,1,2022,Cesar,2022-05-09,1,0.257537
42,1,2022,Choco,2022-05-09,1,0.77324
42,1,2022,Cordoba,2022-05-09,1,0.64945805
42,1,2022,Cundinamarca,2022-05-09,1,-0.5224235
42,1,2022,Guainia,2022-05-09,1,-0.024891376
42,1,2022,Guajira,2022-05-09,1,0.7898479
42,1,2022,Guaviare,2022-05-09,1,-0.32317936
42,1,2022,Huila,2022-05-09,1,-0.8736298
42,1,2022,Magdalena,2022-05-09,1,-0.1939125
42,1,2022,Meta,2022-05-09,1,-0.6116035
42,1,2022,Narino,2022-05-09,1,0.30836555
42,1,2022,Norte De Santander,2022-05-09,1,-0.5492804
42,1,2022,Putumayo,2022-05-09,1,-0.023272157
42,1,2022,Quindio,2022-05-09,1,-0.65156376
42,1,2022,Risaralda,2022-05-09,1,-0.10303575
42,1,2022,Santander,2022-05-09,1,-0.57455266
42,1,2022,Sucre,2022-05-09,1,1.213399
42,1,2022,Tolima,2022-05-09,1,-0.6479573
42,1,2022,Valle Del Cauca,2022-05-09,1,0.07471341
42,1,2022,Vaupes,2022-05-09,1,-0.73473436
42,1,2022,Vichada,2022-05-09,1,-1.2305397
42,1,2022,Amazonas,2022-05-09,2,0.3439666
42,1,2022,Antioquia,2022-05-09,2,0.12332782
42,1,2022,Arauca,2022-05-09,2,0.25260508
42,1,2022,Atlantico,2022-05-09,2,0.5274533
42,1,2022,Bogota d.c.,2022-05-09,2,-0.24259406
42,1,2022,Bolivar,2022-05-09,2,1.4714644
42,1,2022,Boyaca,2022-05-09,2,-0.2174513
42,1,2022,Caldas,2022-05-09,2,-0.27176696
42,1,2022,Caqueta,2022-05-09,2,1.285672
42,1,2022,Casanare,2022-05-09,2,0.69298506
42,1,2022,Cauca,2022-05-09,2,0.17535228
42,1,2022,Cesar,2022-05-09,2,0.2086333
42,1,2022,Choco,2022-05-09,2,1.1996949
42,1,2022,Cordoba,2022-05-09,2,0.78517807
42,1,2022,Cundinamarca,2022-05-09,2,-0.5234171
42,1,2022,Guainia,2022-05-09,2,0.010296702
42,1,2022,Guajira,2022-05-09,2,0.4610834
42,1,2022,Guaviare,2022-05-09,2,0.6506512
42,1,2022,Huila,2022-05-09,2,-0.97406095
42,1,2022,Magdalena,2022-05-09,2,0.0005977154
42,1,2022,Meta,2022-05-09,2,-0.44831848
42,1,2022,Narino,2022-05-09,2,0.40400076
42,1,2022,Norte De Santander,2022-05-09,2,-0.6082647
42,1,2022,Putumayo,2022-05-09,2,-0.310883
42,1,2022,Quindio,2022-05-09,2,-0.41992402
42,1,2022,Risaralda,2022-05-09,2,-0.1504727
42,1,2022,Santander,2022-05-09,2,-0.7034535
42,1,2022,Sucre,2022-05-09,2,1.1415527
42,1,2022,Tolima,2022-05-09,2,-0.60033387
42,1,2022,Valle Del Cauca,2022-05-09,2,0.10378212
42,1,2022,Vaupes,2022-05-09,2,-0.67017424
42,1,2022,Vichada,2022-05-09,2,-0.035434723
42,1,2022,Amazonas,2022-05-09,3,-1.7859377
42,1,2022,Antioquia,2022-05-09,3,0.4159988
42,1,2022,Arauca,2022-05-09,3,-0.055796385
42,1,2022,Atlantico,2022-05-09,3,0.71114326
42,1,2022,Bogota d.c.,2022-05-09,3,-0.22403976
42,1,2022,Bolivar,2022-05-09,3,1.2078956
42,1,2022,Boyaca,2022-05-09,3,-0.13288203
42,1,2022,Caldas,2022-05-09,3,-0.0034140944
42,1,2022,Caqueta,2022-05-09,3,0.88605106
42,1,2022,Casanare,2022-05-09,3,0.6925709
42,1,2022,Cauca,2022-05-09,3,0.30590576
42,1,2022,Cesar,2022-05-09,3,0.40498638
42,1,2022,Choco,2022-05-09,3,1.2497195
42,1,2022,Cordoba,2022-05-09,3,0.7274082
42,1,2022,Cundinamarca,2022-05-09,3,-0.41506407
42,1,2022,Guainia,2022-05-09,3,0.64841306
42,1,2022,Guajira,2022-05-09,3,0.75512236
42,1,2022,Guaviare,2022-05-09,3,0.6411247
42,1,2022,Huila,2022-05-09,3,-1.1482117
42,1,2022,Magdalena,2022-05-09,3,-0.07843125
42,1,2022,Meta,2022-05-09,3,-0.61006534
42,1,2022,Narino,2022-05-09,3,0.33599865
42,1,2022,Norte De Santander,2022-05-09,3,-0.55880225
42,1,2022,Putumayo,2022-05-09,3,0.23010492
42,1,2022,Quindio,2022-05-09,3,-0.8483076
42,1,2022,Risaralda,2022-05-09,3,-0.14160071
42,1,2022,Santander,2022-05-09,3,-0.71834284
42,1,2022,Sucre,2022-05-09,3,1.2552854
42,1,2022,Tolima,2022-05-09,3,-0.6886857
42,1,2022,Valle Del Cauca,2022-05-09,3,0.09402418
42,1,2022,Vaupes,2022-05-09,3,-0.7665863
42,1,2022,Vichada,2022-05-09,3,-0.7591545
42,1,2022,Amazonas,2022-05-09,4,0.7986692
42,1,2022,Antioquia,2022-05-09,4,0.027343512
42,1,2022,Arauca,2022-05-09,4,0.41376293
42,1,2022,Atlantico,2022-05-09,4,0.6137556
42,1,2022,Bogota d.c.,2022-05-09,4,-0.28186125
42,1,2022,Bolivar,2022-05-09,4,0.78894293
42,1,2022,Boyaca,2022-05-09,4,-0.10714617
42,1,2022,Caldas,2022-05-09,4,-0.12836432
42,1,2022,Caqueta,2022-05-09,4,0.9910083
42,1,2022,Casanare,2022-05-09,4,1.0071838
42,1,2022,Cauca,2022-05-09,4,0.2968346
42,1,2022,Cesar,2022-05-09,4,0.51445985
42,1,2022,Choco,2022-05-09,4,0.8812803
42,1,2022,Cordoba,2022-05-09,4,0.68584824
42,1,2022,Cundinamarca,2022-05-09,4,-0.5945553
