seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Atlantico,2022-04-25,2,0.38642246
42,1,2022,Bogota d.c.,2022-04-25,2,-0.16973576
42,1,2022,Bolivar,2022-04-25,2,0.8818358
42,1,2022,Boyaca,2022-04-25,2,-0.16390687
42,1,2022,Caldas,2022-04-25,2,-0.17021674
42,1,2022,Caqueta,2022-04-25,2,0.8822495
42,1,2022,Casanare,2022-04-25,2,0.71503925
42,1,2022,Cauca,2022-04-25,2,0.32542896
42,1,2022,Cesar,2022-04-25,2,0.511878
42,1,2022,Choco,2022-04-25,2,0.9198314
42,1,2022,Cordoba,2022-04-25,2,0.8159621
42,1,2022,Cundinamarca,2022-04-25,2,-0.62242025
42,1,2022,Guainia,2022-04-25,2,-1.1325084
42,1,2022,Guajira,2022-04-25,2,0.6696499
42,1,2022,Guaviare,2022-04-25,2,-0.12612951
42,1,2022,Huila,2022-04-25,2,-0.9660362
42,1,2022,Magdalena,2022-04-25,2,0.19744968
42,1,2022,Meta,2022-04-25,2,-0.72130454
42,1,2022,Narino,2022-04-25,2,0.0014575422
42,1,2022,Norte De Santander,2022-04-25,2,-0.7506956
42,1,2022,Putumayo,2022-04-25,2,-0.6213963
42,1,2022,Quindio,2022-04-25,2,-0.5351335
42,1,2022,Risaralda,2022-04-25,2,-0.005851321
42,1,2022,Santander,2022-04-25,2,-0.8155226
42,1,2022,Sucre,2022-04-25,2,0.8742429
42,1,2022,Tolima,2022-04-25,2,-0.712216
42,1,2022,Valle Del Cauca,2022-04-25,2,-0.04364419
42,1,2022,Vaupes,2022-04-25,2,-0.6585231
42,1,2022,Vichada,2022-04-25,2,-0.5735932
42,1,2022,Amazonas,2022-04-25,3,0.038100243
42,1,2022,Antioquia,2022-04-25,3,0.24354225
42,1,2022,Arauca,2022-04-25,3,-0.18012977
42,1,2022,Atlantico,2022-04-25,3,0.46550515
42,1,2022,Bogota d.c.,2022-04-25,3,-0.13808322
42,1,2022,Bolivar,2022-04-25,3,1.1752601
42,1,2022,Boyaca,2022-04-25,3,-0.20688123
42,1,2022,Caldas,2022-04-25,3,-0.030301422
42,1,2022,Caqueta,2022-04-25,3,0.8524618
42,1,2022,Casanare,2022-04-25,3,0.84024715
42,1,2022,Cauca,2022-04-25,3,0.56163114
42,1,2022,Cesar,2022-04-25,3,0.27784038
42,1,2022,Choco,2022-04-25,3,0.70267147
42,1,2022,Cordoba,2022-04-25,3,0.8423341
42,1,2022,Cundinamarca,2022-04-25,3,-0.7142139
42,1,2022,Guainia,2022-04-25,3,-0.009028554
42,1,2022,Guajira,2022-04-25,3,0.88933283
42,1,2022,Guaviare,2022-04-25,3,-0.13924873
42,1,2022,Huila,2022-04-25,3,-1.1643798
42,1,2022,Magdalena,2022-04-25,3,-0.14460844
42,1,2022,Meta,2022-04-25,3,-0.69555163
42,1,2022,Narino,2022-04-25,3,0.28493813
42,1,2022,Norte De Santander,2022-04-25,3,-0.4171332
42,1,2022,Putumayo,2022-04-25,3,-0.38406563
42,1,2022,Quindio,2022-04-25,3,-0.73440653
42,1,2022,Risaralda,2022-04-25,3,-0.065867364
42,1,2022,Santander,2022-04-25,3,-0.5650915
42,1,2022,Sucre,2022-04-25,3,1.1783222
42,1,2022,Tolima,2022-04-25,3,-0.73691666
42,1,2022,Valle Del Cauca,2022-04-25,3,-0.26535612
42,1,2022,Vaupes,2022-04-25,3,-0.7770788
42,1,2022,Vichada,2022-04-25,3,-1.5137888
42,1,2022,Amazonas,2022-04-25,4,0.28668785
42,1,2022,Antioquia,2022-04-25,4,0.2305479
42,1,2022,Arauca,2022-04-25,4,-0.024822712
42,1,2022,Atlantico,2022-04-25,4,0.6702788
42,1,2022,Bogota d.c.,2022-04-25,4,-0.08532178
42,1,2022,Bolivar,2022-04-25,4,1.3925215
42,1,2022,Boyaca,2022-04-25,4,-0.1831241
42,1,2022,Caldas,2022-04-25,4,-0.33680394
42,1,2022,Caqueta,2022-04-25,4,1.050339
42,1,2022,Casanare,2022-04-25,4,0.07729936
42,1,2022,Cauca,2022-04-25,4,0.13000362
42,1,2022,Cesar,2022-04-25,4,0.14980555
42,1,2022,Choco,2022-04-25,4,1.2091717
42,1,2022,Cordoba,2022-04-25,4,1.1117475
42,1,2022,Cundinamarca,2022-04-25,4,-0.67019475
42,1,2022,Guainia,2022-04-25,4,0.04992497
42,1,2022,Guajira,2022-04-25,4,0.5979061
42,1,2022,Guaviare,2022-04-25,4,0.9993737
42,1,2022,Huila,2022-04-25,4,-1.1587741
42,1,2022,Magdalena,2022-04-25,4,0.07385951
42,1,2022,Meta,2022-04-25,4,-0.638999
42,1,2022,Narino,2022-04-25,4,0.32051554
42,1,2022,Norte De Santander,2022-04-25,4,-0.5486125
42,1,2022,Putumayo,2022-04-25,4,-0.62019604
42,1,2022,Quindio,2022-04-25,4,-0.62309754
42,1,2022,Risaralda,2022-04-25,4,-0.0650395
42,1,2022,Santander,2022-04-25,4,-0.9007214
42,1,2022,Sucre,2022-04-25,4,1.2151968
42,1,2022,Tolima,2022-04-25,4,-0.81446546
42,1,2022,Valle Del Cauca,2022-04-25,4,-0.37388557
42,1,2022,Vaupes,2022-04-25,4,-0.7645377
42,1,2022,Vichada,2022-04-25,4,-0.43030763
42,1,2022,Amazonas,2022-05-02,1,0.47198105
42,1,2022,Antioquia,2022-05-02,1,0.12475273
