trial,seed,fold,rmse,error_mean,error_std
0,42,0,0.5673836529146099,0.20016470551490784,0.5309032797813416
0,42,1,0.35453884353676324,-0.01632804609835148,0.35416263341903687
0,42,2,0.33575329054869574,0.026789670810103416,0.334682822227478
1,42,0,0.8818289079523253,0.5791743397712708,0.6649656295776367
1,42,1,0.4035822131154306,0.09802833199501038,0.3914959132671356
1,42,2,0.4621129807293667,0.15881963074207306,0.43396398425102234
2,42,0,0.5688230582882484,0.11911182105541229,0.5562122464179993
2,42,1,0.42128606590934886,0.2061057686805725,0.36742669343948364
2,42,2,0.4980125864230836,-0.039408013224601746,0.49645093083381653
3,42,0,0.606821923021961,0.170514315366745,0.5823724865913391
3,42,1,0.3923035985530245,-0.04732470586895943,0.3894386887550354
3,42,2,0.3908099118306709,0.09468547999858856,0.37916624546051025
4,42,0,0.6665502511145116,0.2161644548177719,0.6305252909660339
4,42,1,0.42783755098816767,-0.06164109334349632,0.4233737885951996
4,42,2,0.5068797715476363,0.20046654343605042,0.46555373072624207
5,42,0,0.6502470253169075,0.2439492642879486,0.6027519702911377
5,42,1,0.38711843162435705,-0.03148825466632843,0.3858356773853302
5,42,2,0.36523829167351807,0.019657166674733162,0.36470893025398254
6,42,0,0.5657467653078394,0.2049250602722168,0.5273283123970032
6,42,1,0.3388209792411197,-0.027782894670963287,0.33767998218536377
6,42,2,0.3572993250805523,0.0009637651965022087,0.35729801654815674
7,42,0,0.6794716503244749,0.14181748032569885,0.6645070314407349
7,42,1,0.39428115698511024,0.02968718484044075,0.39316195249557495
7,42,2,0.43094897198915716,0.0981101393699646,0.4196324646472931
8,42,0,0.7382117344659723,0.3846145570278168,0.63010174036026
8,42,1,0.37526407480497437,-0.03576962649822235,0.373555451631546
8,42,2,0.3856749850294828,0.03568031266331673,0.38402098417282104
9,42,0,0.5631774425749457,0.23948167264461517,0.5097228288650513
9,42,1,0.3779687195959627,-0.17174023389816284,0.33669814467430115
9,42,2,0.3849717764293818,-0.06323155760765076,0.379743367433548
10,42,0,0.646269909646092,0.26447319984436035,0.5896767973899841
10,42,1,0.40810097324280525,-0.17731356620788574,0.36756807565689087
10,42,2,0.3643156522181573,-0.03634509816765785,0.3624981939792633
11,42,0,0.6126228734765451,0.22480161488056183,0.5698869228363037
11,42,1,0.3417864443686062,0.0542990006506443,0.3374456763267517
11,42,2,0.3569506264104662,0.06645602732896805,0.3507097661495209
12,42,0,0.6852473286517854,0.46863698959350586,0.49994322657585144
12,42,1,0.381350352415745,-0.028158653527498245,0.3803093433380127
12,42,2,0.34957696988259307,0.07051153481006622,0.34239184856414795
13,42,0,0.5712286762372853,0.1886524111032486,0.5391775965690613
13,42,1,0.3960428833512198,-0.17090848088264465,0.3572677671909332
13,42,2,0.329801838831,-0.004531463608145714,0.3297707140445709
14,42,0,0.651322759345613,0.2800324857234955,0.5880503058433533
14,42,1,0.4625228032083819,-0.2697732150554657,0.3756990134716034
14,42,2,0.41613196595361074,-0.046592287719249725,0.4135153889656067
15,42,0,0.6095778298884633,0.1432795524597168,0.592499852180481
15,42,1,0.38990901179068166,0.10980889946222305,0.374127060174942
15,42,2,0.4010175309618052,0.15146775543689728,0.3713119626045227
16,42,0,0.5936779932228158,0.22184468805789948,0.5506709218025208
16,42,1,0.3703927697532174,-0.029368655756115913,0.3692266047000885
16,42,2,0.33265368518405003,0.026578405871987343,0.3315902054309845
17,42,0,0.5899712633149818,-0.08147268742322922,0.5843186378479004
17,42,1,0.33489787228182616,0.08536767959594727,0.32383474707603455
17,42,2,0.37607735608024784,0.10628341883420944,0.36074647307395935
18,42,0,0.671677626961323,0.22610345482826233,0.6324777603149414
18,42,1,0.35747961192915967,-0.06100575253367424,0.35223567485809326
18,42,2,0.37990367998799435,-0.04491055756807327,0.37723976373672485
19,42,0,0.6130593985907771,0.17775270342826843,0.586724579334259
19,42,1,0.4560306060771831,-0.26522213220596313,0.37097325921058655
19,42,2,0.38549889726889264,-0.14481112360954285,0.35726621747016907
20,42,0,0.6065991585849871,0.1582036167383194,0.5856058597564697
20,42,1,0.4012732662752161,-0.06101888045668602,0.39660677313804626
20,42,2,0.3374098295272944,-0.052060697227716446,0.33336928486824036
21,42,0,0.5620292176970028,0.17813733220100403,0.5330515503883362
21,42,1,0.36817836986638414,-0.030508924275636673,0.3669121265411377
21,42,2,0.32511928460048545,0.031652290374040604,0.32357484102249146
22,42,0,0.582390411980339,0.20778264105319977,0.5440633893013
22,42,1,0.3687709794299671,-0.0645451545715332,0.3630784749984741
22,42,2,0.33908147934562805,0.04135339707136154,0.33655035495758057
23,42,0,0.573001973707984,0.22188588976860046,0.5282971858978271
23,42,1,0.37102118334740397,-0.03656831383705139,0.3692146837711334
23,42,2,0.3272783277773243,0.029044218361377716,0.3259870111942291
24,42,0,0.5764148781622619,0.22152523696422577,0.532147228717804
24,42,1,0.37020039692480816,-0.048183638602495193,0.3670513331890106
24,42,2,0.33925726038965287,0.042396266013383865,0.336597740650177
25,42,0,0.6659543632903407,0.322610467672348,0.582595705986023
25,42,1,0.3980267221067926,0.04839761555194855,0.3950733542442322
25,42,2,0.40070790071369206,0.08261808753013611,0.3920983076095581
26,42,0,0.6014572893756209,0.3186910152435303,0.5100851655006409
26,42,1,0.37607424569358916,0.09042519330978394,0.3650412857532501
26,42,2,0.3573746154892498,0.05975769832730293,0.35234305262565613
27,42,0,0.6228262770871235,0.2543382942676544,0.5685284733772278
27,42,1,0.325260545299414,0.0006007624324411154,0.3252599835395813
27,42,2,0.39086540453886687,0.14146500825881958,0.36436715722084045
28,42,0,0.5930689871480768,0.18795496225357056,0.5624977946281433
28,42,1,0.3636015228830787,-0.06670382618904114,0.357430636882782
28,42,2,0.3404968497491882,0.020825304090976715,0.33985939621925354
29,42,0,0.7247266648777249,0.383418470621109,0.6149951815605164
29,42,1,0.398612358020792,-0.12282998114824295,0.3792157769203186
29,42,2,0.416577850253568,-0.007149472367018461,0.41651651263237
0,123,0,0.5890005539517478,0.13012956082820892,0.5744457840919495
0,123,1,0.4048482663938066,-0.04032911732792854,0.40283453464508057
0,123,2,0.3490382916620249,0.11964070796966553,0.3278930187225342
1,123,0,0.5689650778671589,0.2383708953857422,0.5166242122650146
1,123,1,0.4025553544998603,-0.11455360054969788,0.3859122693538666
1,123,2,0.34275944999129954,-0.015496520325541496,0.3424089550971985
2,123,0,0.727906491478338,0.4051207900047302,0.6047520041465759
2,123,1,0.35586395930698805,0.03604377433657646,0.3540339171886444
2,123,2,0.4673645844912242,0.21790719032287598,0.4134562909603119
3,123,0,0.638438844310598,0.18753184378147125,0.6102753281593323
3,123,1,0.35694611784414515,0.008741045370697975,0.3568390905857086
3,123,2,0.38360748654882276,0.030488593503832817,0.3823939859867096
4,123,0,0.6968599950774431,0.4384695291519165,0.5416256189346313
4,123,1,0.36821627056987044,0.12305150181055069,0.3470469117164612
4,123,2,0.3813052770533588,0.1054929867386818,0.36642181873321533
5,123,0,0.6329760163586237,0.10090288519859314,0.6248817443847656
5,123,1,0.45024039152442186,0.23605096340179443,0.3834010362625122
5,123,2,0.37791762221838376,0.0533113069832325,0.3741385340690613
