seed,outer_fold,test_year,mse,rmse,mae,r2,train_time,inference_time
42,1,2022,0.1426929384469986,0.3777471885361936,0.2729787230491638,0.7718340158462524,11.022216558456421,0.007490634918212891
42,2,2023,0.17426979541778564,0.4174563395347897,0.3007490932941437,0.7392169237136841,9.671921014785767,0.012823343276977539
42,3,2024,0.23208531737327576,0.4817523402883226,0.3533323407173157,0.6792957782745361,20.04065179824829,0.0061266422271728516
123,1,2022,0.14640595018863678,0.38263030484873617,0.27124714851379395,0.7718620300292969,13.655776262283325,0.00910806655883789
123,2,2023,0.16951832175254822,0.4117260275383962,0.30003103613853455,0.7208051681518555,19.995450496673584,0.00785684585571289
123,3,2024,0.3120253086090088,0.5585922561305418,0.41543281078338623,0.536767840385437,20.055244207382202,0.0044269561767578125
2024,1,2022,0.1415444314479828,0.3762239113187555,0.27405470609664917,0.7754545211791992,6.608749866485596,0.008422374725341797
2024,2,2023,0.18977759778499603,0.43563470681867855,0.30820712447166443,0.6996099948883057,12.80727744102478,0.009278059005737305
2024,3,2024,0.2067907303571701,0.4547424879612308,0.3374364376068115,0.7082442045211792,14.691045999526978,0.012878179550170898
