seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Sucre,2022-04-25,3,0.5357652
42,1,2022,Tolima,2022-04-25,3,0.23487324
42,1,2022,Valle Del Cauca,2022-04-25,3,0.04729867
42,1,2022,Vaupes,2022-04-25,3,-0.04686553
42,1,2022,Vichada,2022-04-25,3,-0.86587816
42,1,2022,Amazonas,2022-04-25,4,-0.21062446
42,1,2022,Antioquia,2022-04-25,4,0.19161475
42,1,2022,Arauca,2022-04-25,4,0.60721624
42,1,2022,Atlantico,2022-04-25,4,0.30024242
42,1,2022,Bogota d.c.,2022-04-25,4,0.0364808
42,1,2022,Bolivar,2022-04-25,4,1.0542964
42,1,2022,Boyaca,2022-04-25,4,0.22171731
42,1,2022,Caldas,2022-04-25,4,-0.07855349
42,1,2022,Caqueta,2022-04-25,4,0.46841598
42,1,2022,Casanare,2022-04-25,4,-0.37910223
42,1,2022,Cauca,2022-04-25,4,0.122736454
42,1,2022,Cesar,2022-04-25,4,0.04651189
42,1,2022,Choco,2022-04-25,4,0.77655
42,1,2022,Cordoba,2022-04-25,4,0.61189437
42,1,2022,Cundinamarca,2022-04-25,4,0.014018834
42,1,2022,Guainia,2022-04-25,4,-0.28514695
42,1,2022,Guajira,2022-04-25,4,0.18171537
42,1,2022,Guaviare,2022-04-25,4,1.0716869
42,1,2022,Huila,2022-04-25,4,-0.11618465
42,1,2022,Magdalena,2022-04-25,4,0.12356281
42,1,2022,Meta,2022-04-25,4,-0.022442937
42,1,2022,Narino,2022-04-25,4,0.3753951
42,1,2022,Norte De Santander,2022-04-25,4,-0.11947501
42,1,2022,Putumayo,2022-04-25,4,-0.4061889
42,1,2022,Quindio,2022-04-25,4,0.07039492
42,1,2022,Risaralda,2022-04-25,4,-0.048614144
42,1,2022,Santander,2022-04-25,4,0.25467527
42,1,2022,Sucre,2022-04-25,4,0.5593586
42,1,2022,Tolima,2022-04-25,4,0.22837377
42,1,2022,Valle Del Cauca,2022-04-25,4,0.06350249
42,1,2022,Vaupes,2022-04-25,4,-0.12407923
42,1,2022,Vichada,2022-04-25,4,0.18938279
42,1,2022,Amazonas,2022-05-02,1,-0.4076116
42,1,2022,Antioquia,2022-05-02,1,0.1500592
42,1,2022,Arauca,2022-05-02,1,-0.14091969
42,1,2022,Atlantico,2022-05-02,1,0.22300905
42,1,2022,Bogota d.c.,2022-05-02,1,0.01269494
42,1,2022,Bolivar,2022-05-02,1,0.57965887
42,1,2022,Boyaca,2022-05-02,1,0.2179408
42,1,2022,Caldas,2022-05-02,1,-0.040782183
42,1,2022,Caqueta,2022-05-02,1,0.18627644
42,1,2022,Casanare,2022-05-02,1,0.2084279
42,1,2022,Cauca,2022-05-02,1,0.32872656
42,1,2022,Cesar,2022-05-02,1,0.24142098
42,1,2022,Choco,2022-05-02,1,0.41740835
42,1,2022,Cordoba,2022-05-02,1,0.3451861
42,1,2022,Cundinamarca,2022-05-02,1,0.006845176
42,1,2022,Guainia,2022-05-02,1,-0.95628846
42,1,2022,Guajira,2022-05-02,1,0.32231402
42,1,2022,Guaviare,2022-05-02,1,0.1562016
42,1,2022,Huila,2022-05-02,1,0.24145329
42,1,2022,Magdalena,2022-05-02,1,0.43957305
42,1,2022,Meta,2022-05-02,1,0.06830895
42,1,2022,Narino,2022-05-02,1,-0.084622085
42,1,2022,Norte De Santander,2022-05-02,1,-0.29361808
42,1,2022,Putumayo,2022-05-02,1,-0.42790985
42,1,2022,Quindio,2022-05-02,1,0.05411487
42,1,2022,Risaralda,2022-05-02,1,-0.046099037
42,1,2022,Santander,2022-05-02,1,0.2905028
42,1,2022,Sucre,2022-05-02,1,0.29334772
42,1,2022,Tolima,2022-05-02,1,0.30317092
42,1,2022,Valle Del Cauca,2022-05-02,1,0.09279406
42,1,2022,Vaupes,2022-05-02,1,0.08697747
42,1,2022,Vichada,2022-05-02,1,0.18892932
42,1,2022,Amazonas,2022-05-02,2,-0.7180952
42,1,2022,Antioquia,2022-05-02,2,0.18123415
42,1,2022,Arauca,2022-05-02,2,0.16035128
42,1,2022,Atlantico,2022-05-02,2,0.1266048
