trial,seed,fold,rmse,error_mean,error_std
0,123,0,0.5625922604239026,0.2386440634727478,0.5094693899154663
0,123,1,0.37374231914295547,-0.009425248950719833,0.37362346053123474
0,123,2,0.3464055333971071,0.08436378091573715,0.3359754979610443
1,123,0,0.5630296756451151,0.17555293440818787,0.5349612832069397
1,123,1,0.42437785837281083,-0.2574782073497772,0.33734485507011414
1,123,2,0.36832707689259386,0.14118364453315735,0.34019410610198975
2,123,0,0.5729170857052283,0.2398877739906311,0.5202767252922058
2,123,1,0.3744802250358612,-0.001302268821746111,0.37447798252105713
2,123,2,0.34209907251400684,0.07607940584421158,0.3335321545600891
3,123,0,0.5889588343219315,0.2987419366836548,0.5075684785842896
3,123,1,0.36514864644731204,0.06780517101287842,0.35879796743392944
3,123,2,0.3627352559532693,0.14176981151103973,0.33388349413871765
4,123,0,0.6111025409266126,0.2888588309288025,0.5385228991508484
4,123,1,0.3306055989549423,0.04092883691191673,0.3280623257160187
4,123,2,0.3446510383501769,-0.04026512801647186,0.3422909080982208
5,123,0,0.6011338626575512,0.2690300941467285,0.537572979927063
5,123,1,0.3748545960816602,0.07431668788194656,0.3674139082431793
5,123,2,0.36610152581065486,0.13806279003620148,0.33907076716423035
6,123,0,0.6266903906078637,0.310515433549881,0.544353723526001
6,123,1,0.41631174070675314,-0.251070499420166,0.33208292722702026
6,123,2,0.34609220990942674,-0.04920405521988869,0.34257668256759644
7,123,0,0.6193677323239286,0.25923481583595276,0.5625066757202148
7,123,1,0.36375955657596587,-0.010500050149857998,0.3636079728603363
7,123,2,0.3401757624491949,0.07877817749977112,0.3309282958507538
8,123,0,0.6852321934994197,0.40316420793533325,0.5540773868560791
8,123,1,0.4053555325007396,-0.2174842655658722,0.34207266569137573
8,123,2,0.3630615923898588,-0.12283805757761002,0.34164971113204956
9,123,0,0.6269351564488472,0.26907429099082947,0.5662567615509033
9,123,1,0.3216248470733018,0.018264297395944595,0.32110583782196045
9,123,2,0.3492657235148459,0.08656162023544312,0.33836907148361206
10,123,0,0.5689629564780723,0.244451105594635,0.5137728452682495
10,123,1,0.3834611302177455,0.011300230398774147,0.38329458236694336
10,123,2,0.3620107028680403,0.0752495750784874,0.3541034460067749
11,123,0,0.6343843459394561,0.31778469681739807,0.5490504503250122
11,123,1,0.3973109644220624,-0.21601602435112,0.33345627784729004
11,123,2,0.3403360593713376,-0.044477805495262146,0.3374171853065491
12,123,0,0.8255794556478123,0.5815105438232422,0.5860263109207153
12,123,1,0.375153589584787,-0.19194258749485016,0.3223325312137604
12,123,2,0.3558651317545349,-0.08796247094869614,0.34482255578041077
13,123,0,0.5823869834186106,0.27710601687431335,0.5122371315956116
13,123,1,0.37579918182161154,0.016033610329031944,0.37545695900917053
13,123,2,0.341611059633718,0.043619222939014435,0.3388148248195648
14,123,0,0.5684523883230874,0.2638706564903259,0.5034981966018677
14,123,1,0.334945300212676,0.06411200016736984,0.32875218987464905
14,123,2,0.35976011953376497,0.1292981505393982,0.33572208881378174
15,123,0,0.5622876084209399,0.2364121675491333,0.5101732015609741
15,123,1,0.319522394929663,-0.010999903082847595,0.319333016872406
15,123,2,0.35109241634738647,0.09075455367565155,0.3391599953174591
16,123,0,0.5685752380074719,0.2590465545654297,0.5061350464820862
16,123,1,0.33250084374973254,0.06078733131289482,0.3268970847129822
16,123,2,0.35040589919124165,0.10032452642917633,0.3357369303703308
17,123,0,0.5608751086971823,0.22474899888038635,0.51387619972229
17,123,1,0.3266933407200267,0.058220408856868744,0.3214637041091919
17,123,2,0.34104354674175086,-0.063916876912117,0.33500048518180847
18,123,0,0.5759551594386941,0.2592756450176239,0.5142961144447327
18,123,1,0.3251388317467322,0.06522510945796967,0.318529337644577
18,123,2,0.35673613507167984,0.11782786250114441,0.3367154002189636
19,123,0,0.5585925495695007,0.19042286276817322,0.5251331329345703
19,123,1,0.3359054838493511,0.004370895214378834,0.33587706089019775
19,123,2,0.355588389793337,0.09989171475172043,0.341269314289093
20,123,0,0.942176345582034,0.7083335518836975,0.6212566494941711
20,123,1,0.48818834565382074,-0.3006109893321991,0.3846568763256073
20,123,2,0.3688760445042568,-0.12423565238714218,0.34732553362846375
21,123,0,0.5696511026076959,0.19562111794948578,0.5350091457366943
21,123,1,0.3259457929658913,0.02792399935424328,0.3247474730014801
21,123,2,0.36574482054833607,0.1293036937713623,0.34212544560432434
22,123,0,0.5750497526951894,0.2560121417045593,0.5149174928665161
22,123,1,0.32987828948927433,0.06433344632387161,0.3235442638397217
22,123,2,0.35064763665862664,0.10924374312162399,0.3331959843635559
23,123,0,0.573262670823617,0.25977009534835815,0.511027991771698
23,123,1,0.3323207827022458,-0.016721617430448532,0.33189982175827026
23,123,2,0.352664587017822,0.08280384540557861,0.3428058326244354
24,123,0,0.5640610121604339,0.252848356962204,0.5042147636413574
24,123,1,0.3230336718184787,0.025546591728925705,0.3220219314098358
24,123,2,0.36231398249216423,0.1341066062450409,0.33658111095428467
25,123,0,0.5707972308620336,0.23988310992717743,0.5179436206817627
25,123,1,0.3354451541571094,0.06261719763278961,0.32954901456832886
25,123,2,0.3523678350569313,0.11283545196056366,0.3338131904602051
26,123,0,0.5601532248358128,0.2544344365596771,0.4990338385105133
