seed,outer_fold,test_year,departamento,fecha_base,horizonte,residual
42,1,2022,Arauca,2022-04-18,4,0.7894972
42,1,2022,Atlantico,2022-04-18,4,0.046252966
42,1,2022,Bogota d.c.,2022-04-18,4,0.013674647
42,1,2022,Bolivar,2022-04-18,4,0.57697177
42,1,2022,Boyaca,2022-04-18,4,0.075407565
42,1,2022,Caldas,2022-04-18,4,-0.021507055
42,1,2022,Caqueta,2022-04-18,4,0.16627598
42,1,2022,Casanare,2022-04-18,4,0.21947718
42,1,2022,Cauca,2022-04-18,4,0.45348006
42,1,2022,Cesar,2022-04-18,4,0.4960779
42,1,2022,Choco,2022-04-18,4,0.046112955
42,1,2022,Cordoba,2022-04-18,4,0.677925
42,1,2022,Cundinamarca,2022-04-18,4,-0.10446489
42,1,2022,Guainia,2022-04-18,4,-0.31388164
42,1,2022,Guajira,2022-04-18,4,0.40102136
42,1,2022,Guaviare,2022-04-18,4,0.42590427
42,1,2022,Huila,2022-04-18,4,-0.31561852
42,1,2022,Magdalena,2022-04-18,4,0.39953214
42,1,2022,Meta,2022-04-18,4,0.21968627
42,1,2022,Narino,2022-04-18,4,-0.013733149
42,1,2022,Norte De Santander,2022-04-18,4,-0.08121264
42,1,2022,Putumayo,2022-04-18,4,-1.2019403
42,1,2022,Quindio,2022-04-18,4,-0.0026179403
42,1,2022,Risaralda,2022-04-18,4,-0.19528142
42,1,2022,Santander,2022-04-18,4,0.06145835
42,1,2022,Sucre,2022-04-18,4,0.70111763
42,1,2022,Tolima,2022-04-18,4,0.05778271
42,1,2022,Valle Del Cauca,2022-04-18,4,-0.051936507
42,1,2022,Vaupes,2022-04-18,4,-0.045343317
42,1,2022,Vichada,2022-04-18,4,-0.28309315
42,1,2022,Amazonas,2022-04-25,1,0.96625996
42,1,2022,Antioquia,2022-04-25,1,-0.040031344
42,1,2022,Arauca,2022-04-25,1,0.6626666
42,1,2022,Atlantico,2022-04-25,1,-0.070598125
42,1,2022,Bogota d.c.,2022-04-25,1,0.010864064
42,1,2022,Bolivar,2022-04-25,1,0.15429378
42,1,2022,Boyaca,2022-04-25,1,0.027000874
42,1,2022,Caldas,2022-04-25,1,0.25206727
42,1,2022,Caqueta,2022-04-25,1,0.113524675
42,1,2022,Casanare,2022-04-25,1,0.025478125
42,1,2022,Cauca,2022-04-25,1,0.26128262
42,1,2022,Cesar,2022-04-25,1,0.22058892
42,1,2022,Choco,2022-04-25,1,0.08544493
42,1,2022,Cordoba,2022-04-25,1,0.03466952
42,1,2022,Cundinamarca,2022-04-25,1,-0.09073816
42,1,2022,Guainia,2022-04-25,1,-1.566537
42,1,2022,Guajira,2022-04-25,1,-0.055286646
42,1,2022,Guaviare,2022-04-25,1,0.82966566
42,1,2022,Huila,2022-04-25,1,-0.29938352
42,1,2022,Magdalena,2022-04-25,1,0.083091855
42,1,2022,Meta,2022-04-25,1,-0.03480792
42,1,2022,Narino,2022-04-25,1,0.22830272
42,1,2022,Norte De Santander,2022-04-25,1,0.033419847
42,1,2022,Putumayo,2022-04-25,1,-0.04909599
42,1,2022,Quindio,2022-04-25,1,0.007960305
42,1,2022,Risaralda,2022-04-25,1,0.030103743
42,1,2022,Santander,2022-04-25,1,-0.1834116
