seed,test_year,epoch,train_loss,val_loss
123,2022,1,0.40187321989860847,0.22712421526269214
123,2022,2,0.19580973152056658,0.1919692657070189
123,2022,3,0.16979358033067501,0.1641821382885299
123,2022,4,0.15641632946795891,0.15030856139776183
123,2022,5,0.149529442812841,0.14227663950494876
123,2022,6,0.1451548788453445,0.1367197374972265
123,2022,7,0.14197642940181762,0.13154463250780615
123,2022,8,0.13898066465886755,0.1319906825040717
123,2022,9,0.13717089501340438,0.1294747304807349
123,2022,10,0.13560376439194347,0.12799537808793346
123,2022,11,0.13466386453632662,0.1268621572043474
123,2022,12,0.1333356286154617,0.12558490353659157
123,2022,13,0.13239675148627392,0.12456597342360311
123,2022,14,0.13078389440044288,0.12319455737611507
123,2022,15,0.13037355955973323,0.12289484071250005
123,2022,16,0.12945687563574113,0.12210786634510974
123,2022,17,0.1278716791816725,0.12117861626987778
123,2022,18,0.12752522890579726,0.12329551426512075
123,2022,19,0.12714668430114934,0.12194773802397454
123,2022,20,0.12545208303662655,0.12030610698843147
123,2022,21,0.12459741998999242,0.12112816427720756
123,2022,22,0.12462331521916686,0.11887279273260658
123,2022,23,0.1231973207277317,0.12072128380035482
123,2022,24,0.12267926437226662,0.1189631512388587
123,2022,25,0.12186560443072653,0.11959208811565143
123,2022,26,0.12153991146164413,0.12200933297323745
123,2022,27,0.12026355131957,0.12129054922701382
123,2022,28,0.12044482994575187,0.12296604176574363
123,2022,29,0.11994863755945408,0.12136037477360266
123,2022,30,0.11879139294976677,0.12057948837102186
123,2022,31,0.11788757815487763,0.12044915824946834
123,2022,32,0.11811663564405069,0.12164392449506899
123,2022,33,0.11748518063047188,0.12165846098668692
123,2022,34,0.11653302874583103,0.12212677642975639
123,2022,35,0.11554385693288757,0.12248967870751895
123,2022,36,0.11528280102715617,0.12248311548425657
123,2022,37,0.11484559466352699,0.12222314392012067
123,2022,38,0.11454499257973248,0.12451321430640613
123,2022,39,0.11462349509385208,0.12406963433661475
123,2022,40,0.11399752759805142,0.12267323894562518
123,2022,41,0.1135643250176796,0.1244301841616994
123,2022,42,0.11255658215218577,0.12491503809919445
