seed,test_year,epoch,train_loss,val_loss
2024,2023,1,0.3537321670282934,0.2586066293897051
2024,2023,2,0.153333571630421,0.22063724194286446
2024,2023,3,0.14108887233431577,0.19683632785172173
2024,2023,4,0.13574522549301168,0.18630854610466596
2024,2023,5,0.1329234846486387,0.18066185639437402
2024,2023,6,0.13090275968293877,0.17664320202487888
2024,2023,7,0.1292709575208252,0.172829727952679
2024,2023,8,0.12777078020641253,0.16946820830079642
2024,2023,9,0.12637262955475242,0.1659330649188522
2024,2023,10,0.1250736148903138,0.16288155418905345
2024,2023,11,0.12380636997999694,0.160347368568182
2024,2023,12,0.12254154108439022,0.15828788130911012
2024,2023,13,0.1216122267994325,0.15636248435034897
2024,2023,14,0.11999555218965864,0.15462435211873415
2024,2023,15,0.11906662598744702,0.15420397548851641
2024,2023,16,0.11767923013671083,0.15321914150351376
2024,2023,17,0.11654117994651782,0.15353242877983686
2024,2023,18,0.11515933506946952,0.15301498420762294
2024,2023,19,0.11435192621057132,0.15582055056636984
2024,2023,20,0.11293226831916695,0.1560475149220138
2024,2023,21,0.11211679482676282,0.16030324446601849
2024,2023,22,0.11065226554160577,0.1606270278324232
2024,2023,23,0.10994439689457723,0.16539243349071706
2024,2023,24,0.10882041898069941,0.1623850746475386
2024,2023,25,0.1079361805120202,0.17256080867214638
2024,2023,26,0.10641602021859653,0.16930230735152058
2024,2023,27,0.10528894113985032,0.17698496026974736
2024,2023,28,0.10412265660874713,0.17473779246211052
2024,2023,29,0.10285395483220487,0.18446884652825468
2024,2023,30,0.10234324073754325,0.17762386343075018
2024,2023,31,0.10225659030555698,0.18392260589947304
2024,2023,32,0.10009163009172709,0.18132334766965924
2024,2023,33,0.09830879565658203,0.18448031930760903
2024,2023,34,0.09728691244580749,0.1902750291522931
2024,2023,35,0.0959541767355535,0.1951595351636184
2024,2023,36,0.09474539430018857,0.19314180393562172
2024,2023,37,0.09420570746666714,0.19938867560333826
2024,2023,38,0.09431994075489415,0.2008019843505639
